wavs,fluxes,fluxerrs
5.024400092224823,0.0030832102616627603,4.879967942122193e-05
5.025200092204614,0.003210158732711699,4.983933349371853e-05
5.026000092184404,0.0034315448221931976,5.278505708497114e-05
5.026800092164194,0.0032924282916140728,5.470559040407237e-05
5.0276000921439845,0.003202448838492409,5.429734999563682e-05
5.028400092123775,0.0030123509628762796,5.28047439099021e-05
5.029200092103565,0.002980150581117059,5.1590944968054326e-05
5.030000092083355,0.002952275012681512,4.939574028013931e-05
5.030800092063146,0.003109214466027895,4.9527412125492325e-05
5.031600092042936,0.0034186924921129334,5.2185745305900074e-05
5.032400092022726,0.0033446477130856488,5.313837725875398e-05
5.033200092002517,0.003570890657266604,5.350438786439638e-05
5.034000091982307,0.003310220505498986,5.2340818758594964e-05
5.034800091962097,0.003329746649950092,5.2009693336819276e-05
5.0356000919418875,0.003315984767061591,5.138308925027964e-05
5.036400091921678,0.003269449396060825,5.197078198328318e-05
5.037200091901468,0.0033659526351847787,5.343889263637829e-05
5.038000091881258,0.0033841966930250596,5.215864183364374e-05
5.038800091861049,0.003462969774239867,5.050821185849474e-05
5.039600091840839,0.0032440147815676512,4.948227046044828e-05
5.040400091820629,0.0031927859512141856,4.978809485858043e-05
5.04120009180042,0.0031261712305381854,5.142318241648406e-05
5.04200009178021,0.002872684925118885,5.375639808775885e-05
5.04280009176,0.0031722319830229818,5.5388094108434653e-05
5.0436000917397905,0.0031771114436206734,5.4954000213832007e-05
5.044400091719581,0.0032369367492502527,5.1910125421579836e-05
5.045200091699371,0.003151607154215997,4.9871734369389156e-05
5.046000091679161,0.0030945326537481998,4.876686626917292e-05
5.046800091658952,0.003224311805239711,4.972716344017697e-05
5.047600091638742,0.0033932410143229096,5.2474106761535796e-05
5.048400091618532,0.0033963672564995564,5.526334666897002e-05
5.049200091598323,0.003121801477067979,5.5542753856123214e-05
5.050000091578113,0.0030984532352523585,5.366661555592796e-05
5.050800091557903,0.0030688244760060115,5.206647469147866e-05
5.0516000915376935,0.0030587667455349854,5.0842623198438925e-05
